用户号码,开始时间,开始基站,开始基站经度,开始基站纬度,结束时间,结束基站,结束基站经度,结束基站纬度,停留时间
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224112,9895064,118.74228,32.05668,20180827224112,84862983,118.7388511,32.0542501,0
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224112,84862983,118.7388511,32.0542501,20180827224125,9895064,118.74228,32.05668,13
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224125,9895064,118.74228,32.05668,20180827224128,84862983,118.7388511,32.0542501,3
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224128,84862983,118.7388511,32.0542501,20180827224133,9895064,118.74228,32.05668,5
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224133,9895064,118.74228,32.05668,20180827224134,84862983,118.7388511,32.0542501,1
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224134,84862983,118.7388511,32.0542501,20180827224152,9895063,118.74228,32.05668,18
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224152,9895063,118.74228,32.05668,20180827224155,84862983,118.7388511,32.0542501,3
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224155,84862983,118.7388511,32.0542501,20180827224201,9895064,118.74228,32.05668,6
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224201,9895064,118.74228,32.05668,20180827224202,84862983,118.7388511,32.0542501,1
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224202,84862983,118.7388511,32.0542501,20180827224204,9895063,118.74228,32.05668,2
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224204,9895063,118.74228,32.05668,20180827224207,84862983,118.7388511,32.0542501,3
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224207,84862983,118.7388511,32.0542501,20180827224208,9895063,118.74228,32.05668,1
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224208,9895063,118.74228,32.05668,20180827224211,84862983,118.7388511,32.0542501,3
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224211,84862983,118.7388511,32.0542501,20180827224221,9895063,118.74228,32.05668,10
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224221,9895063,118.74228,32.05668,20180827224224,84862983,118.7388511,32.0542501,3
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224224,84862983,118.7388511,32.0542501,20180827224225,9895063,118.74228,32.05668,1
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224225,9895063,118.74228,32.05668,20180827224228,84862983,118.7388511,32.0542501,3
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224228,84862983,118.7388511,32.0542501,20180827224230,9895063,118.74228,32.05668,2
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224230,9895063,118.74228,32.05668,20180827224235,84862983,118.7388511,32.0542501,5
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224235,84862983,118.7388511,32.0542501,20180827224237,9895063,118.74228,32.05668,2
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827224237,9895063,118.74228,32.05668,20180827225712,84862983,118.7388511,32.0542501,875
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827225712,84862983,118.7388511,32.0542501,20180827225732,9895064,118.74228,32.05668,20
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827225732,9895064,118.74228,32.05668,20180827225733,84862983,118.7388511,32.0542501,1
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827225733,84862983,118.7388511,32.0542501,20180827225738,9895064,118.74228,32.05668,5
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827225738,9895064,118.74228,32.05668,20180827230021,84862983,118.7388511,32.0542501,163
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827230021,84862983,118.7388511,32.0542501,20180827230025,9895063,118.74228,32.05668,4
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827230025,9895063,118.74228,32.05668,20180827230028,84862983,118.7388511,32.0542501,3
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827230028,84862983,118.7388511,32.0542501,20180827230043,9895064,118.74228,32.05668,15
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827230043,9895064,118.74228,32.05668,20180827230048,84862983,118.7388511,32.0542501,5
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827230048,84862983,118.7388511,32.0542501,20180827230054,9895063,118.74228,32.05668,6
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827230054,9895063,118.74228,32.05668,20180827230106,84862983,118.7388511,32.0542501,12
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827230106,84862983,118.7388511,32.0542501,20180827230207,9895063,118.74228,32.05668,61
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827230207,9895063,118.74228,32.05668,20180827230333,9895064,118.74228,32.05668,86
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827230333,9895064,118.74228,32.05668,20180827231135,84862978,118.73961,32.05798,482
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827231135,84862978,118.73961,32.05798,20180827231642,9895064,118.74228,32.05668,307
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827231642,9895064,118.74228,32.05668,20180827233231,9895063,118.74228,32.05668,949
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827233231,9895063,118.74228,32.05668,20180827234510,84862983,118.7388511,32.0542501,759
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827234510,84862983,118.7388511,32.0542501,20180827234607,9895063,118.74228,32.05668,57
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827234607,9895063,118.74228,32.05668,20180827234728,9895064,118.74228,32.05668,81
afae51ef-c40e-4fc9-be52-e6f863cb9a3f,20180827234728,9895064,118.74228,32.05668,20180827235959,9895064,118.74228,32.05668,751
e3a558ab-f3a1-4d70-ac35-7b1f12b5add6,20180827160324,84223246,0,0,20180827160400,230457099,118.75071,32.06257,36
e3a558ab-f3a1-4d70-ac35-7b1f12b5add6,20180827160400,230457099,118.75071,32.06257,20180827160427,160959642,118.75013,32.05974,27
e3a558ab-f3a1-4d70-ac35-7b1f12b5add6,20180827160427,160959642,118.75013,32.05974,20180827160459,230808591,0,0,32
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827173118,84628747,0,0,20180827173148,230825478,118.748776,32.06107,30
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827173148,230825478,118.748776,32.06107,20180827173151,84863497,118.74615,32.06169,3
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827173151,84863497,118.74615,32.06169,20180827173214,84628747,0,0,23
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827173222,84297986,118.74621,32.06161,20180827173310,230809359,0,0,48
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827173310,230809359,0,0,20180827173950,230809352,0,0,400
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827174002,161099160,118.7501505,32.06681,20180827174002,84863489,118.74601,32.06161,0
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827174002,84863489,118.74601,32.06161,20180827174006,161099160,118.7501505,32.06681,4
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827182219,84297987,118.74621,32.06161,20180827182226,84864005,118.7393001,32.06096,7
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827182226,84864005,118.7393001,32.06096,20180827182409,84628747,0,0,103
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827182525,84628747,0,0,20180827182603,230816772,118.73961,32.05798,38
9134a5ef-b241-4ec6-881d-372a15d8ee76,20180827182603,230816772,118.73961,32.05798,20180827183156,230815497,118.7323101,32.0680401,353
b74c983a-3632-4a12-88ef-8ede7b07057e,20180827053156,161099164,118.75015,32.06681,20180827053215,230457099,118.75071,32.06257,19
b74c983a-3632-4a12-88ef-8ede7b07057e,20180827053215,230457099,118.75071,32.06257,20180827053235,230825477,118.748776,32.06107,20
b74c983a-3632-4a12-88ef-8ede7b07057e,20180827053235,230825477,118.748776,32.06107,20180827053236,160959643,118.75013,32.05974,1
b74c983a-3632-4a12-88ef-8ede7b07057e,20180827053236,160959643,118.75013,32.05974,20180827053242,230825477,118.748776,32.06107,6
b74c983a-3632-4a12-88ef-8ede7b07057e,20180827053242,230825477,118.748776,32.06107,20180827053247,230809348,118.75126,32.06191,5
b74c983a-3632-4a12-88ef-8ede7b07057e,20180827053247,230809348,118.75126,32.06191,20180827053249,230774023,118.750546,32.056463,2
fd25edd2-186f-4748-8659-58c779b5bc5c,20180827143922,161099164,118.75015,32.06681,20180827143927,230809350,118.75126,32.06191,5
fd25edd2-186f-4748-8659-58c779b5bc5c,20180827143927,230809350,118.75126,32.06191,20180827144127,230809349,118.75126,32.06191,120
fd25edd2-186f-4748-8659-58c779b5bc5c,20180827144127,230809349,118.75126,32.06191,20180827144211,160959643,118.75013,32.05974,44
fd25edd2-186f-4748-8659-58c779b5bc5c,20180827144211,160959643,118.75013,32.05974,20180827144253,9449373,118.751138,32.056293,42
fd25edd2-186f-4748-8659-58c779b5bc5c,20180827144253,9449373,118.751138,32.056293,20180827144340,230808581,118.753308,32.056812,47
54853257-be61-4543-ad7d-f55ce350774a,20180827065338,83903499,0,0,20180827065505,230845955,118.74464,32.06411,87
54853257-be61-4543-ad7d-f55ce350774a,20180827065505,230845955,118.74464,32.06411,20180827065507,161365912,118.743101,32.063151,2
54853257-be61-4543-ad7d-f55ce350774a,20180827065507,161365912,118.743101,32.063151,20180827065656,9789083,118.74095,32.07204,109
2741e652-6827-4fa4-b096-a40fab301ead,20180827165206,9361303,118.827574,31.986331,20180827165341,84578827,0,0,95
2741e652-6827-4fa4-b096-a40fab301ead,20180827165341,84578827,0,0,20180827165408,9361303,118.827574,31.986331,27
ee61e4ba-8969-40f9-b601-77c2e7f51bca,20180827064541,220653067,118.75181,32.05342,20180827064542,9449373,118.751138,32.056293,1
ee61e4ba-8969-40f9-b601-77c2e7f51bca,20180827064542,9449373,118.751138,32.056293,20180827064626,160959643,118.75013,32.05974,44
ee61e4ba-8969-40f9-b601-77c2e7f51bca,20180827064626,160959643,118.75013,32.05974,20180827064627,230809349,118.75126,32.06191,1
ee61e4ba-8969-40f9-b601-77c2e7f51bca,20180827064627,230809349,118.75126,32.06191,20180827064735,84863495,118.74615,32.06169,68
ee61e4ba-8969-40f9-b601-77c2e7f51bca,20180827064735,84863495,118.74615,32.06169,20180827064741,230813443,118.758735,32.061606,6
ee61e4ba-8969-40f9-b601-77c2e7f51bca,20180827215253,230809351,0,0,20180827215448,230809349,118.75126,32.06191,115
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827111358,84862986,118.741145,32.055378,20180827111439,9895066,118.74228,32.05668,41
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827111439,9895066,118.74228,32.05668,20180827111446,230770190,118.739289,32.055928,7
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827111446,230770190,118.739289,32.055928,20180827111606,9895063,118.74228,32.05668,80
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827111606,9895063,118.74228,32.05668,20180827111619,9547691,0,0,13
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827111619,9547691,0,0,20180827112231,84862978,118.73961,32.05798,372
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827112231,84862978,118.73961,32.05798,20180827112511,230809860,118.73618,32.05679,160
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827112511,230809860,118.73618,32.05679,20180827112516,9895067,118.74228,32.05668,5
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827112516,9895067,118.74228,32.05668,20180827112811,84862982,118.739602,32.05798,175
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827112811,84862982,118.739602,32.05798,20180827112853,230816773,118.73961,32.05798,42
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827112853,230816773,118.73961,32.05798,20180827112954,84862982,118.739602,32.05798,61
f55b449b-7aee-4871-8e42-89dec0cfc4f2,20180827112954,84862982,118.739602,32.05798,20180827113126,230770190,118.739289,32.055928,92
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102410,230703621,118.750696,32.051512,20180827102508,9449373,118.751138,32.056293,58
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102508,9449373,118.751138,32.056293,20180827102548,230825477,118.748776,32.06107,40
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102548,230825477,118.748776,32.06107,20180827102558,160959643,118.75013,32.05974,10
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102558,160959643,118.75013,32.05974,20180827102605,230825477,118.748776,32.06107,7
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102605,230825477,118.748776,32.06107,20180827102619,160959643,118.75013,32.05974,14
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102619,160959643,118.75013,32.05974,20180827102637,230809349,118.75126,32.06191,18
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102637,230809349,118.75126,32.06191,20180827102645,160959643,118.75013,32.05974,8
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102645,160959643,118.75013,32.05974,20180827102715,230809350,118.75126,32.06191,30
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102715,230809350,118.75126,32.06191,20180827102716,161099164,118.75015,32.06681,1
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102716,161099164,118.75015,32.06681,20180827102736,160959643,118.75013,32.05974,20
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102736,160959643,118.75013,32.05974,20180827102736,230809360,0,0,0
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102736,230809360,0,0,20180827102810,160959643,118.75013,32.05974,34
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102810,160959643,118.75013,32.05974,20180827102812,230457099,118.75071,32.06257,2
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102812,230457099,118.75071,32.06257,20180827102825,220429062,118.74863,32.06477,13
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827102825,220429062,118.74863,32.06477,20180827102827,84223248,0,0,2
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827115137,230809352,0,0,20180827115621,160959644,118.75013,32.05974,284
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827115621,160959644,118.75013,32.05974,20180827115738,9449373,118.751138,32.056293,77
d1991bdf-7c55-4889-9d44-37e2802a437b,20180827115738,9449373,118.751138,32.056293,20180827115811,220653067,118.75181,32.05342,33
cff5deda-9f7c-49df-98e0-29ed7a5c0034,20180827084020,230799622,118.76527,32.03926,20180827084023,220219669,118.75063,32.06188,3
cff5deda-9f7c-49df-98e0-29ed7a5c0034,20180827084023,220219669,118.75063,32.06188,20180827084227,84262148,118.76225,32.02902,124
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827000000,231051787,118.74527,32.06338,20180827004858,230845993,118.744759,32.064101,2938
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827004858,230845993,118.744759,32.064101,20180827004901,231051787,118.74527,32.06338,3
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827004901,231051787,118.74527,32.06338,20180827004906,230845993,118.744759,32.064101,5
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827004906,230845993,118.744759,32.064101,20180827004907,231051787,118.74527,32.06338,1
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827004907,231051787,118.74527,32.06338,20180827004909,230845966,0,0,2
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827004909,230845966,0,0,20180827004913,231051787,118.74527,32.06338,4
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827004913,231051787,118.74527,32.06338,20180827004915,230845956,118.74464,32.06411,2
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827004915,230845956,118.74464,32.06411,20180827004916,220695297,118.74474,32.06766,1
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827004922,230845993,118.744759,32.064101,20180827005625,231051787,118.74527,32.06338,423
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827005625,231051787,118.74527,32.06338,20180827005627,220695297,118.74474,32.06766,2
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827074405,220695297,118.74474,32.06766,20180827104900,231051787,118.74527,32.06338,11095
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827104900,231051787,118.74527,32.06338,20180827105911,220695297,118.74474,32.06766,611
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827111426,84864015,0,0,20180827111432,230816774,118.73961,32.05798,6
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827111432,230816774,118.73961,32.05798,20180827111638,231078405,118.735158,32.055366,126
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827223224,84297987,118.74621,32.06161,20180827223741,230845956,118.74464,32.06411,317
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827223741,230845956,118.74464,32.06411,20180827223744,220695297,118.74474,32.06766,3
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827223744,220695297,118.74474,32.06766,20180827233109,231051787,118.74527,32.06338,3205
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827233109,231051787,118.74527,32.06338,20180827233111,230845993,118.744759,32.064101,2
c53677cd-5391-4b74-af74-cc085b3f1e92,20180827233111,230845993,118.744759,32.064101,20180827235959,231051787,118.74527,32.06338,1728
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827000000,84863495,118.74615,32.06169,20180827093647,84297985,118.74621,32.06161,34607
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827093647,84297985,118.74621,32.06161,20180827094656,84863495,118.74615,32.06169,609
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827094656,84863495,118.74615,32.06169,20180827102917,230825473,118.748776,32.06107,2541
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827102917,230825473,118.748776,32.06107,20180827102918,84863489,118.74601,32.06161,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827102918,84863489,118.74601,32.06161,20180827102919,230825473,118.748776,32.06107,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827102919,230825473,118.748776,32.06107,20180827102920,84863489,118.74601,32.06161,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827102920,84863489,118.74601,32.06161,20180827102921,230825473,118.748776,32.06107,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827102921,230825473,118.748776,32.06107,20180827103130,84863495,118.74615,32.06169,129
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827103130,84863495,118.74615,32.06169,20180827112135,230825473,118.748776,32.06107,3005
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112135,230825473,118.748776,32.06107,20180827112138,84863489,118.74601,32.06161,3
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112138,84863489,118.74601,32.06161,20180827112141,230825473,118.748776,32.06107,3
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112141,230825473,118.748776,32.06107,20180827112147,84863489,118.74601,32.06161,6
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112147,84863489,118.74601,32.06161,20180827112151,230825473,118.748776,32.06107,4
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112151,230825473,118.748776,32.06107,20180827112152,84863489,118.74601,32.06161,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112152,84863489,118.74601,32.06161,20180827112155,230825473,118.748776,32.06107,3
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112155,230825473,118.748776,32.06107,20180827112201,84863489,118.74601,32.06161,6
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112201,84863489,118.74601,32.06161,20180827112203,230825473,118.748776,32.06107,2
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112203,230825473,118.748776,32.06107,20180827112204,84863489,118.74601,32.06161,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112204,84863489,118.74601,32.06161,20180827112226,230825473,118.748776,32.06107,22
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112226,230825473,118.748776,32.06107,20180827112228,84863489,118.74601,32.06161,2
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112228,84863489,118.74601,32.06161,20180827112230,230825473,118.748776,32.06107,2
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112230,230825473,118.748776,32.06107,20180827112231,84863489,118.74601,32.06161,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112231,84863489,118.74601,32.06161,20180827112233,230825473,118.748776,32.06107,2
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112233,230825473,118.748776,32.06107,20180827112303,84863489,118.74601,32.06161,30
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112303,84863489,118.74601,32.06161,20180827112314,230825473,118.748776,32.06107,11
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112314,230825473,118.748776,32.06107,20180827112315,84863489,118.74601,32.06161,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112315,84863489,118.74601,32.06161,20180827112325,230825473,118.748776,32.06107,10
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112325,230825473,118.748776,32.06107,20180827112339,84863495,118.74615,32.06169,14
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112339,84863495,118.74615,32.06169,20180827112627,84863489,118.74601,32.06161,168
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112627,84863489,118.74601,32.06161,20180827112713,230825488,0,0,46
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827112713,230825488,0,0,20180827113138,84863495,118.74615,32.06169,265
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113138,84863495,118.74615,32.06169,20180827113140,230825473,118.748776,32.06107,2
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113140,230825473,118.748776,32.06107,20180827113141,84863489,118.74601,32.06161,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113141,84863489,118.74601,32.06161,20180827113143,220429059,118.74863,32.06477,2
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113143,220429059,118.74863,32.06477,20180827113154,230825473,118.748776,32.06107,11
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113154,230825473,118.748776,32.06107,20180827113350,220429068,0,0,116
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113350,220429068,0,0,20180827113431,220429069,118.74863,32.06477,41
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113431,220429069,118.74863,32.06477,20180827113520,84863495,118.74615,32.06169,49
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113520,84863495,118.74615,32.06169,20180827113905,230825488,0,0,225
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113905,230825488,0,0,20180827113942,230825473,118.748776,32.06107,37
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113942,230825473,118.748776,32.06107,20180827113943,230809346,118.75126,32.06191,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827113943,230809346,118.75126,32.06191,20180827114020,161099160,118.7501505,32.06681,37
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827114022,230809360,0,0,20180827114055,230825477,118.748776,32.06107,33
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827114055,230825477,118.748776,32.06107,20180827114056,160959643,118.75013,32.05974,1
bb362912-b45e-4355-ac49-a6c65ccac2ef,20180827114056,160959643,118.75013,32.05974,20180827114056,230774022,118.754321,32.059177,0
754bddb5-1bd0-48a0-9e53-e13a317eaee3,20180827000407,9361304,118.827574,31.986331,20180827001127,84578827,0,0,440
754bddb5-1bd0-48a0-9e53-e13a317eaee3,20180827001127,84578827,0,0,20180827001351,9361304,118.827574,31.986331,144
754bddb5-1bd0-48a0-9e53-e13a317eaee3,20180827001351,9361304,118.827574,31.986331,20180827070103,84578827,0,0,24432
754bddb5-1bd0-48a0-9e53-e13a317eaee3,20180827070103,84578827,0,0,20180827071410,9361303,118.827574,31.986331,787
754bddb5-1bd0-48a0-9e53-e13a317eaee3,20180827071410,9361303,118.827574,31.986331,20180827073950,84578827,0,0,1540
754bddb5-1bd0-48a0-9e53-e13a317eaee3,20180827073950,84578827,0,0,20180827081220,231028737,118.83108,31.96876,1950
754bddb5-1bd0-48a0-9e53-e13a317eaee3,20180827124522,220333313,118.84738,31.98374,20180827132520,84578827,0,0,2398
754bddb5-1bd0-48a0-9e53-e13a317eaee3,20180827132520,84578827,0,0,20180827132534,230804234,118.83171,31.98736,14
87c4ad69-2820-4f37-ae82-b49cd11fbac5,20180827093943,220219659,118.76194,32.04183,20180827094048,220219669,118.75063,32.06188,65
87c4ad69-2820-4f37-ae82-b49cd11fbac5,20180827094048,220219669,118.75063,32.06188,20180827094132,230832645,118.76224,32.04061,44
f59ff2f2-9ae4-4fd1-bed0-5778bf0b5582,20180827160949,9939864,118.73928,32.06322,20180827161023,84864001,118.73931,32.06096,34
f59ff2f2-9ae4-4fd1-bed0-5778bf0b5582,20180827161023,84864001,118.73931,32.06096,20180827161102,161319585,0,0,39
f59ff2f2-9ae4-4fd1-bed0-5778bf0b5582,20180827161102,161319585,0,0,20180827161142,230926593,118.7387001,32.0623901,40
f59ff2f2-9ae4-4fd1-bed0-5778bf0b5582,20180827161142,230926593,118.7387001,32.0623901,20180827161402,84628747,0,0,140
f59ff2f2-9ae4-4fd1-bed0-5778bf0b5582,20180827161402,84628747,0,0,20180827161405,230926593,118.7387001,32.0623901,3
f59ff2f2-9ae4-4fd1-bed0-5778bf0b5582,20180827161405,230926593,118.7387001,32.0623901,20180827162103,230770182,118.73788,32.05962,418
f59ff2f2-9ae4-4fd1-bed0-5778bf0b5582,20180827162227,230770177,118.73788,32.05962,20180827162505,230816772,118.73961,32.05798,158
f59ff2f2-9ae4-4fd1-bed0-5778bf0b5582,20180827162505,230816772,118.73961,32.05798,20180827162508,230770191,0,0,3
f59ff2f2-9ae4-4fd1-bed0-5778bf0b5582,20180827162508,230770191,0,0,20180827162515,230816772,118.73961,32.05798,7
f59ff2f2-9ae4-4fd1-bed0-5778bf0b5582,20180827162515,230816772,118.73961,32.05798,20180827164106,9715115,118.77822,32.06128,951
4d7e2151-8740-4525-83ec-17a634afea5e,20180827094659,84863492,118.745112,32.054962,20180827094731,84863237,118.7456501,32.0571001,32
4d7e2151-8740-4525-83ec-17a634afea5e,20180827094731,84863237,118.7456501,32.0571001,20180827094823,84863234,118.74565,32.05711,52
4d7e2151-8740-4525-83ec-17a634afea5e,20180827094823,84863234,118.74565,32.05711,20180827100303,84863237,118.7456501,32.0571001,880
4d7e2151-8740-4525-83ec-17a634afea5e,20180827100303,84863237,118.7456501,32.0571001,20180827100527,84863492,118.745112,32.054962,144
4d7e2151-8740-4525-83ec-17a634afea5e,20180827100527,84863492,118.745112,32.054962,20180827100551,84863237,118.7456501,32.0571001,24
4d7e2151-8740-4525-83ec-17a634afea5e,20180827100551,84863237,118.7456501,32.0571001,20180827100617,84863497,118.74615,32.06169,26
4d7e2151-8740-4525-83ec-17a634afea5e,20180827100617,84863497,118.74615,32.06169,20180827102738,230757135,118.77764,32.09052,1281
b57863eb-82c7-4412-aca0-1ea476bdf274,20180827080907,230813445,118.758735,32.061606,20180827081616,160959642,118.75013,32.05974,429
b57863eb-82c7-4412-aca0-1ea476bdf274,20180827081616,160959642,118.75013,32.05974,20180827082005,84851214,118.764648,32.035328,229
b57863eb-82c7-4412-aca0-1ea476bdf274,20180827082030,84851204,118.764648,32.035328,20180827082039,220219669,118.75063,32.06188,9
b57863eb-82c7-4412-aca0-1ea476bdf274,20180827082039,220219669,118.75063,32.06188,20180827082614,230637316,118.75972,32.01537,335
20131e65-5a6e-462b-89eb-80f1cd19b8e5,20180827194804,230751236,118.74866,32.07684,20180827194945,230457099,118.75071,32.06257,101
